condition,attack,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
c2_consistent_pseudonym,hybrid_tfidf,P0091,T2,4,0,0,0.06635706542664756,P0072
c2_consistent_pseudonym,hybrid_tfidf,P0092,T3,1,1,1,0.1940720922015055,P0092
c2_consistent_pseudonym,hybrid_tfidf,P0093,T1,1,1,1,0.06221583385741371,P0093
c2_consistent_pseudonym,hybrid_tfidf,P0094,T2,2,0,1,0.061211252725234436,P0011
c2_consistent_pseudonym,hybrid_tfidf,P0096,T1,3,0,1,0.05029012343069529,P0046
c2_consistent_pseudonym,hybrid_tfidf,P0097,T2,2,0,1,0.060616915516975456,P0009
c2_consistent_pseudonym,hybrid_tfidf,P0098,T3,1,1,1,0.25546352803753547,P0098
c2_consistent_pseudonym,hybrid_tfidf,P0099,T1,4,0,0,0.04460142568193536,P0014
c2_consistent_pseudonym,hybrid_tfidf,P0101,T3,1,1,1,0.2521616186525002,P0101
c2_consistent_pseudonym,hybrid_tfidf,P0102,T1,5,0,0,0.03437190748372356,P0060
c2_consistent_pseudonym,hybrid_tfidf,P0103,T2,2,0,1,0.057754205158062066,P0009
c2_consistent_pseudonym,hybrid_tfidf,P0104,T3,1,1,1,0.23547200586094136,P0104
c2_consistent_pseudonym,hybrid_tfidf,P0106,T2,1,1,1,0.068841257936921,P0106
c2_consistent_pseudonym,hybrid_tfidf,P0107,T3,1,1,1,0.21790319973773237,P0107
c2_consistent_pseudonym,hybrid_tfidf,P0108,T1,4,0,0,0.04446367853085803,P0044
c2_consistent_pseudonym,hybrid_tfidf,P0109,T2,2,0,1,0.05774705220570424,P0118
c2_consistent_pseudonym,hybrid_tfidf,P0111,T1,4,0,0,0.03977373115213056,P0013
c2_consistent_pseudonym,hybrid_tfidf,P0112,T2,6,0,0,0.03836830509324286,P0071
c2_consistent_pseudonym,hybrid_tfidf,P0113,T3,1,1,1,0.21259120341662846,P0113
c2_consistent_pseudonym,hybrid_tfidf,P0114,T1,6,0,0,0.03596820526885543,P0009
c2_consistent_pseudonym,hybrid_tfidf,P0116,T3,1,1,1,0.23029287702373913,P0116
c2_consistent_pseudonym,hybrid_tfidf,P0117,T1,1,1,1,0.04325594394770076,P0117
c2_consistent_pseudonym,hybrid_tfidf,P0118,T2,2,0,1,0.06739593142512937,P0072
c2_consistent_pseudonym,hybrid_tfidf,P0119,T3,1,1,1,0.2446751679533521,P0119
c3_per_doc_pseudonym,hybrid_tfidf,P0001,T2,9,0,0,0.027850987274535322,P0010
c3_per_doc_pseudonym,hybrid_tfidf,P0002,T3,1,1,1,0.22079662952785303,P0002
c3_per_doc_pseudonym,hybrid_tfidf,P0003,T1,4,0,0,0.03790552869277665,P0117
c3_per_doc_pseudonym,hybrid_tfidf,P0004,T2,3,0,1,0.04033152474649988,P0033
c3_per_doc_pseudonym,hybrid_tfidf,P0006,T1,5,0,0,0.04158228882847927,P0057
c3_per_doc_pseudonym,hybrid_tfidf,P0007,T2,5,0,0,0.04635246577833553,P0045
c3_per_doc_pseudonym,hybrid_tfidf,P0008,T3,1,1,1,0.2307323531393362,P0008
c3_per_doc_pseudonym,hybrid_tfidf,P0009,T1,1,1,1,0.05934748286577368,P0009
c3_per_doc_pseudonym,hybrid_tfidf,P0011,T3,1,1,1,0.24780528385557676,P0011
c3_per_doc_pseudonym,hybrid_tfidf,P0012,T1,1,1,1,0.053066232251829604,P0012
c3_per_doc_pseudonym,hybrid_tfidf,P0013,T2,1,1,1,0.05820957318250674,P0013
c3_per_doc_pseudonym,hybrid_tfidf,P0014,T3,1,1,1,0.2287472111032633,P0014
c3_per_doc_pseudonym,hybrid_tfidf,P0016,T2,7,0,0,0.045294661135857464,P0061
c3_per_doc_pseudonym,hybrid_tfidf,P0017,T3,1,1,1,0.2539115205169785,P0017
c3_per_doc_pseudonym,hybrid_tfidf,P0018,T1,2,0,1,0.0581265961165742,P0057
c3_per_doc_pseudonym,hybrid_tfidf,P0019,T2,5,0,0,0.05161375098522857,P0043
c3_per_doc_pseudonym,hybrid_tfidf,P0021,T1,7,0,0,0.0325538535002484,P0051
c3_per_doc_pseudonym,hybrid_tfidf,P0022,T2,3,0,1,0.05128103879738327,P0046
c3_per_doc_pseudonym,hybrid_tfidf,P0023,T3,1,1,1,0.22177618918481035,P0023
c3_per_doc_pseudonym,hybrid_tfidf,P0024,T1,6,0,0,0.038939788040550254,P0011
c3_per_doc_pseudonym,hybrid_tfidf,P0026,T3,1,1,1,0.2013951004590111,P0026
c3_per_doc_pseudonym,hybrid_tfidf,P0027,T1,9,0,0,0.0309737262282774,P0057
c3_per_doc_pseudonym,hybrid_tfidf,P0028,T2,3,0,1,0.050387368915402075,P0009
c3_per_doc_pseudonym,hybrid_tfidf,P0029,T3,1,1,1,0.2444128805496738,P0029
c3_per_doc_pseudonym,hybrid_tfidf,P0031,T2,10,0,0,0.022331369224325954,P0047
c3_per_doc_pseudonym,hybrid_tfidf,P0032,T3,1,1,1,0.23819736074024267,P0032
c3_per_doc_pseudonym,hybrid_tfidf,P0033,T1,3,0,1,0.04084296032660949,P0018
c3_per_doc_pseudonym,hybrid_tfidf,P0034,T2,5,0,0,0.050076264468603145,P0072
c3_per_doc_pseudonym,hybrid_tfidf,P0036,T1,4,0,0,0.041874200285605616,P0018
c3_per_doc_pseudonym,hybrid_tfidf,P0037,T2,1,1,1,0.07038227528752208,P0037
c3_per_doc_pseudonym,hybrid_tfidf,P0038,T3,1,1,1,0.22027333073924588,P0038
c3_per_doc_pseudonym,hybrid_tfidf,P0039,T1,3,0,1,0.045445779608615094,P0007
c3_per_doc_pseudonym,hybrid_tfidf,P0041,T3,1,1,1,0.20441794116703665,P0041
c3_per_doc_pseudonym,hybrid_tfidf,P0042,T1,9,0,0,0.03132147651916651,P0040
c3_per_doc_pseudonym,hybrid_tfidf,P0043,T2,2,0,1,0.06538578092829152,P0050
c3_per_doc_pseudonym,hybrid_tfidf,P0044,T3,1,1,1,0.23334036724590768,P0044
c3_per_doc_pseudonym,hybrid_tfidf,P0046,T2,6,0,0,0.0534665507537511,P0094
c3_per_doc_pseudonym,hybrid_tfidf,P0047,T3,1,1,1,0.20689042339389824,P0047
c3_per_doc_pseudonym,hybrid_tfidf,P0048,T1,8,0,0,0.030962544771191286,P0059
c3_per_doc_pseudonym,hybrid_tfidf,P0049,T2,3,0,1,0.046798794618934436,P0046
c3_per_doc_pseudonym,hybrid_tfidf,P0051,T1,4,0,0,0.03992567253647897,P0075
c3_per_doc_pseudonym,hybrid_tfidf,P0052,T2,2,0,1,0.061296486058663356,P0030
c3_per_doc_pseudonym,hybrid_tfidf,P0053,T3,1,1,1,0.17497647707648625,P0053
c3_per_doc_pseudonym,hybrid_tfidf,P0054,T1,10,0,0,0.03396430336045157,P0030
c3_per_doc_pseudonym,hybrid_tfidf,P0056,T3,1,1,1,0.24731813931209976,P0056
c3_per_doc_pseudonym,hybrid_tfidf,P0057,T1,2,0,1,0.04931163484241979,P0018
c3_per_doc_pseudonym,hybrid_tfidf,P0058,T2,8,0,0,0.040586178530643925,P0073
c3_per_doc_pseudonym,hybrid_tfidf,P0059,T3,1,1,1,0.21659775035076687,P0059
c3_per_doc_pseudonym,hybrid_tfidf,P0061,T2,1,1,1,0.0687988070668838,P0061
c3_per_doc_pseudonym,hybrid_tfidf,P0062,T3,1,1,1,0.23206423862988418,P0062
c3_per_doc_pseudonym,hybrid_tfidf,P0063,T1,5,0,0,0.03886768338521017,P0011
c3_per_doc_pseudonym,hybrid_tfidf,P0064,T2,4,0,0,0.05737412744084155,P0035
c3_per_doc_pseudonym,hybrid_tfidf,P0066,T1,3,0,1,0.04021610430340168,P0028
c3_per_doc_pseudonym,hybrid_tfidf,P0067,T2,5,0,0,0.0432223495161107,P0000
c3_per_doc_pseudonym,hybrid_tfidf,P0068,T3,1,1,1,0.24659668097598786,P0068
c3_per_doc_pseudonym,hybrid_tfidf,P0069,T1,9,0,0,0.03134699906471282,P0101
c3_per_doc_pseudonym,hybrid_tfidf,P0071,T3,1,1,1,0.18623023792978732,P0071
c3_per_doc_pseudonym,hybrid_tfidf,P0072,T1,4,0,0,0.04536017768080356,P0040
c3_per_doc_pseudonym,hybrid_tfidf,P0073,T2,2,0,1,0.056173835072376783,P0061
c3_per_doc_pseudonym,hybrid_tfidf,P0074,T3,1,1,1,0.25609536397498117,P0074
c3_per_doc_pseudonym,hybrid_tfidf,P0076,T2,7,0,0,0.043307010589555585,P0026
c3_per_doc_pseudonym,hybrid_tfidf,P0077,T3,1,1,1,0.21231367626385256,P0077
c3_per_doc_pseudonym,hybrid_tfidf,P0078,T1,9,0,0,0.024380405972896195,P0008
c3_per_doc_pseudonym,hybrid_tfidf,P0079,T2,8,0,0,0.04047856833976059,P0050
c3_per_doc_pseudonym,hybrid_tfidf,P0081,T1,3,0,1,0.04891979896465897,P0011
c3_per_doc_pseudonym,hybrid_tfidf,P0082,T2,3,0,1,0.044658531897709575,P0045
c3_per_doc_pseudonym,hybrid_tfidf,P0083,T3,1,1,1,0.22157697116757602,P0083
c3_per_doc_pseudonym,hybrid_tfidf,P0084,T1,3,0,1,0.045952496140464,P0080
c3_per_doc_pseudonym,hybrid_tfidf,P0086,T3,1,1,1,0.25164670320189353,P0086
c3_per_doc_pseudonym,hybrid_tfidf,P0087,T1,2,0,1,0.05223137592674107,P0106
c3_per_doc_pseudonym,hybrid_tfidf,P0088,T2,7,0,0,0.03740449942496478,P0030
c3_per_doc_pseudonym,hybrid_tfidf,P0089,T3,1,1,1,0.17107675342851142,P0089
c3_per_doc_pseudonym,hybrid_tfidf,P0091,T2,5,0,0,0.06065933930452744,P0072
c3_per_doc_pseudonym,hybrid_tfidf,P0092,T3,1,1,1,0.1860550834064032,P0092
c3_per_doc_pseudonym,hybrid_tfidf,P0093,T1,3,0,1,0.056057039743407144,P0101
c3_per_doc_pseudonym,hybrid_tfidf,P0094,T2,3,0,1,0.05584322789752604,P0011
c3_per_doc_pseudonym,hybrid_tfidf,P0096,T1,3,0,1,0.044747787372736554,P0046
c3_per_doc_pseudonym,hybrid_tfidf,P0097,T2,2,0,1,0.056497797905886986,P0009
c3_per_doc_pseudonym,hybrid_tfidf,P0098,T3,1,1,1,0.24727644321572828,P0098
c3_per_doc_pseudonym,hybrid_tfidf,P0099,T1,5,0,0,0.03916696300483704,P0014
c3_per_doc_pseudonym,hybrid_tfidf,P0101,T3,1,1,1,0.24393737512055702,P0101
c3_per_doc_pseudonym,hybrid_tfidf,P0102,T1,9,0,0,0.02926933380008618,P0060
c3_per_doc_pseudonym,hybrid_tfidf,P0103,T2,3,0,1,0.05196247790559648,P0009
c3_per_doc_pseudonym,hybrid_tfidf,P0104,T3,1,1,1,0.22751751577676038,P0104
c3_per_doc_pseudonym,hybrid_tfidf,P0106,T2,1,1,1,0.06255627103123655,P0106
c3_per_doc_pseudonym,hybrid_tfidf,P0107,T3,1,1,1,0.2094927163382529,P0107
c3_per_doc_pseudonym,hybrid_tfidf,P0108,T1,7,0,0,0.03900871071177236,P0044
c3_per_doc_pseudonym,hybrid_tfidf,P0109,T2,4,0,0,0.05240770106518809,P0118
c3_per_doc_pseudonym,hybrid_tfidf,P0111,T1,4,0,0,0.03455841124689764,P0013
c3_per_doc_pseudonym,hybrid_tfidf,P0112,T2,8,0,0,0.03315339383487587,P0071
c3_per_doc_pseudonym,hybrid_tfidf,P0113,T3,1,1,1,0.2044182593063913,P0113
c3_per_doc_pseudonym,hybrid_tfidf,P0114,T1,6,0,0,0.030434123626892122,P0009
c3_per_doc_pseudonym,hybrid_tfidf,P0116,T3,1,1,1,0.22225279721890187,P0116
c3_per_doc_pseudonym,hybrid_tfidf,P0117,T1,3,0,1,0.03800718328803417,P0005
c3_per_doc_pseudonym,hybrid_tfidf,P0118,T2,2,0,1,0.06139904913741101,P0072
c3_per_doc_pseudonym,hybrid_tfidf,P0119,T3,1,1,1,0.2365662437327624,P0119
c4_doc_local_anon,hybrid_tfidf,P0001,T2,3,0,1,0.05127834233132183,P0046
c4_doc_local_anon,hybrid_tfidf,P0002,T3,1,1,1,0.24016065362604877,P0002
c4_doc_local_anon,hybrid_tfidf,P0003,T1,4,0,0,0.03958830505630917,P0117
c4_doc_local_anon,hybrid_tfidf,P0004,T2,1,1,1,0.06474942017306647,P0004
c4_doc_local_anon,hybrid_tfidf,P0006,T1,4,0,0,0.04322474739272477,P0057
c4_doc_local_anon,hybrid_tfidf,P0007,T2,2,0,1,0.07975739015853528,P0032
c4_doc_local_anon,hybrid_tfidf,P0008,T3,1,1,1,0.26649407243424494,P0008
c4_doc_local_anon,hybrid_tfidf,P0009,T1,1,1,1,0.06091677651395835,P0009
c4_doc_local_anon,hybrid_tfidf,P0011,T3,1,1,1,0.2726548093048399,P0011
c4_doc_local_anon,hybrid_tfidf,P0012,T1,1,1,1,0.054615843711688025,P0012
c4_doc_local_anon,hybrid_tfidf,P0013,T2,1,1,1,0.08627457057450152,P0013
c4_doc_local_anon,hybrid_tfidf,P0014,T3,1,1,1,0.2607967274073102,P0014
c4_doc_local_anon,hybrid_tfidf,P0016,T2,3,0,1,0.07251128232513283,P0072
c4_doc_local_anon,hybrid_tfidf,P0017,T3,1,1,1,0.28413212130046983,P0017
c4_doc_local_anon,hybrid_tfidf,P0018,T1,2,0,1,0.05921142460098262,P0057
c4_doc_local_anon,hybrid_tfidf,P0019,T2,2,0,1,0.08342345838486102,P0043
c4_doc_local_anon,hybrid_tfidf,P0021,T1,7,0,0,0.03297587273054876,P0051
c4_doc_local_anon,hybrid_tfidf,P0022,T2,1,1,1,0.08883123532415733,P0022
c4_doc_local_anon,hybrid_tfidf,P0023,T3,1,1,1,0.25953494585787507,P0023
c4_doc_local_anon,hybrid_tfidf,P0024,T1,6,0,0,0.03951618044782418,P0011
c4_doc_local_anon,hybrid_tfidf,P0026,T3,1,1,1,0.24379607591192357,P0026
c4_doc_local_anon,hybrid_tfidf,P0027,T1,9,0,0,0.031647579855313836,P0057
c4_doc_local_anon,hybrid_tfidf,P0028,T2,1,1,1,0.06762197862815796,P0028
c4_doc_local_anon,hybrid_tfidf,P0029,T3,1,1,1,0.2755566980236367,P0029
c4_doc_local_anon,hybrid_tfidf,P0031,T2,3,0,1,0.04992629324122937,P0047
c4_doc_local_anon,hybrid_tfidf,P0032,T3,1,1,1,0.2650272703603951,P0032
c4_doc_local_anon,hybrid_tfidf,P0033,T1,3,0,1,0.0425531170063598,P0018
c4_doc_local_anon,hybrid_tfidf,P0034,T2,3,0,1,0.07681875828362557,P0101
c4_doc_local_anon,hybrid_tfidf,P0036,T1,4,0,0,0.04270607507411655,P0018
c4_doc_local_anon,hybrid_tfidf,P0037,T2,1,1,1,0.09218280035738409,P0037
c4_doc_local_anon,hybrid_tfidf,P0038,T3,1,1,1,0.2643229810362485,P0038
c4_doc_local_anon,hybrid_tfidf,P0039,T1,3,0,1,0.04700073757503415,P0007
c4_doc_local_anon,hybrid_tfidf,P0041,T3,1,1,1,0.24203120703475928,P0041
c4_doc_local_anon,hybrid_tfidf,P0042,T1,9,0,0,0.03258564120566713,P0040
c4_doc_local_anon,hybrid_tfidf,P0043,T2,1,1,1,0.09309479078539588,P0043
c4_doc_local_anon,hybrid_tfidf,P0044,T3,1,1,1,0.2648816946333939,P0044
c4_doc_local_anon,hybrid_tfidf,P0046,T2,2,0,1,0.07935171715974608,P0094
c4_doc_local_anon,hybrid_tfidf,P0047,T3,1,1,1,0.2373912248318728,P0047
c4_doc_local_anon,hybrid_tfidf,P0048,T1,8,0,0,0.0317853647216494,P0059
c4_doc_local_anon,hybrid_tfidf,P0049,T2,1,1,1,0.08835081679879023,P0049
c4_doc_local_anon,hybrid_tfidf,P0051,T1,4,0,0,0.04103223719326356,P0075
c4_doc_local_anon,hybrid_tfidf,P0052,T2,1,1,1,0.08740887603311515,P0052
c4_doc_local_anon,hybrid_tfidf,P0053,T3,1,1,1,0.2022064095211039,P0053
c4_doc_local_anon,hybrid_tfidf,P0054,T1,10,0,0,0.034963629827845816,P0030
c4_doc_local_anon,hybrid_tfidf,P0056,T3,1,1,1,0.2835679264285026,P0056
c4_doc_local_anon,hybrid_tfidf,P0057,T1,2,0,1,0.05057708446179368,P0018
c4_doc_local_anon,hybrid_tfidf,P0058,T2,5,0,0,0.06468685869089938,P0118
c4_doc_local_anon,hybrid_tfidf,P0059,T3,1,1,1,0.24069699759952826,P0059
c4_doc_local_anon,hybrid_tfidf,P0061,T2,1,1,1,0.09518867836385031,P0061
c4_doc_local_anon,hybrid_tfidf,P0062,T3,1,1,1,0.2549401836376979,P0062
c4_doc_local_anon,hybrid_tfidf,P0063,T1,4,0,0,0.040366894056245085,P0011
c4_doc_local_anon,hybrid_tfidf,P0064,T2,2,0,1,0.08217349004175105,P0061
c4_doc_local_anon,hybrid_tfidf,P0066,T1,4,0,0,0.040330306336893364,P0028
c4_doc_local_anon,hybrid_tfidf,P0067,T2,4,0,0,0.06102161371794568,P0000
c4_doc_local_anon,hybrid_tfidf,P0068,T3,1,1,1,0.26492147953603706,P0068
c4_doc_local_anon,hybrid_tfidf,P0069,T1,9,0,0,0.03217223351073176,P0101
c4_doc_local_anon,hybrid_tfidf,P0071,T3,1,1,1,0.2192814245177382,P0071
c4_doc_local_anon,hybrid_tfidf,P0072,T1,4,0,0,0.046569115688912734,P0040
c4_doc_local_anon,hybrid_tfidf,P0073,T2,1,1,1,0.09220822035928657,P0073
c4_doc_local_anon,hybrid_tfidf,P0074,T3,1,1,1,0.2916509254112561,P0074
c4_doc_local_anon,hybrid_tfidf,P0076,T2,5,0,0,0.0649879271278092,P0045
c4_doc_local_anon,hybrid_tfidf,P0077,T3,1,1,1,0.25796164454847825,P0077
c4_doc_local_anon,hybrid_tfidf,P0078,T1,9,0,0,0.025093996603233772,P0008
c4_doc_local_anon,hybrid_tfidf,P0079,T2,5,0,0,0.057841022039382066,P0050
c4_doc_local_anon,hybrid_tfidf,P0081,T1,3,0,1,0.04996407988521681,P0011
c4_doc_local_anon,hybrid_tfidf,P0082,T2,2,0,1,0.07457114669704212,P0045
c4_doc_local_anon,hybrid_tfidf,P0083,T3,1,1,1,0.25743765000472807,P0083
c4_doc_local_anon,hybrid_tfidf,P0084,T1,3,0,1,0.047626097347015346,P0080
c4_doc_local_anon,hybrid_tfidf,P0086,T3,1,1,1,0.29189126407849525,P0086
c4_doc_local_anon,hybrid_tfidf,P0087,T1,2,0,1,0.05348986401674951,P0106
c4_doc_local_anon,hybrid_tfidf,P0088,T2,3,0,1,0.06843737117431704,P0030
c4_doc_local_anon,hybrid_tfidf,P0089,T3,1,1,1,0.2285504879335819,P0089
c4_doc_local_anon,hybrid_tfidf,P0091,T2,2,0,1,0.0844847556828088,P0101
c4_doc_local_anon,hybrid_tfidf,P0092,T3,1,1,1,0.23745437414439632,P0092
c4_doc_local_anon,hybrid_tfidf,P0093,T1,3,0,1,0.05771155244993257,P0043
c4_doc_local_anon,hybrid_tfidf,P0094,T2,2,0,1,0.07636684152251957,P0011
c4_doc_local_anon,hybrid_tfidf,P0096,T1,3,0,1,0.04632121352842127,P0046
c4_doc_local_anon,hybrid_tfidf,P0097,T2,1,1,1,0.08543247571680736,P0097
c4_doc_local_anon,hybrid_tfidf,P0098,T3,1,1,1,0.27408299546124704,P0098
c4_doc_local_anon,hybrid_tfidf,P0099,T1,5,0,0,0.0402138968537949,P0014
c4_doc_local_anon,hybrid_tfidf,P0101,T3,1,1,1,0.2711241905430623,P0101
c4_doc_local_anon,hybrid_tfidf,P0102,T1,8,0,0,0.030434549858078336,P0060
c4_doc_local_anon,hybrid_tfidf,P0103,T2,1,1,1,0.08530148744470943,P0103
c4_doc_local_anon,hybrid_tfidf,P0104,T3,1,1,1,0.253762198255992,P0104
c4_doc_local_anon,hybrid_tfidf,P0106,T2,1,1,1,0.09125996706864492,P0106
c4_doc_local_anon,hybrid_tfidf,P0107,T3,1,1,1,0.2487666439262488,P0107
c4_doc_local_anon,hybrid_tfidf,P0108,T1,6,0,0,0.040450965816144095,P0044
c4_doc_local_anon,hybrid_tfidf,P0109,T2,1,1,1,0.08258627828072115,P0109
c4_doc_local_anon,hybrid_tfidf,P0111,T1,4,0,0,0.03592882437079742,P0013
c4_doc_local_anon,hybrid_tfidf,P0112,T2,3,0,1,0.054148277087251465,P0071
c4_doc_local_anon,hybrid_tfidf,P0113,T3,1,1,1,0.24678073286197688,P0113
c4_doc_local_anon,hybrid_tfidf,P0114,T1,6,0,0,0.031619221313570145,P0009
c4_doc_local_anon,hybrid_tfidf,P0116,T3,1,1,1,0.24962340119183007,P0116
c4_doc_local_anon,hybrid_tfidf,P0117,T1,1,1,1,0.04927901574675019,P0117
c4_doc_local_anon,hybrid_tfidf,P0118,T2,1,1,1,0.09113997336554792,P0118
c4_doc_local_anon,hybrid_tfidf,P0119,T3,1,1,1,0.2604007295267274,P0119
c5_linkguard,hybrid_tfidf,P0001,T2,8,0,0,0.02352009383699173,P0046
c5_linkguard,hybrid_tfidf,P0002,T3,9,0,0,0.029540064103496366,P0046
c5_linkguard,hybrid_tfidf,P0003,T1,8,0,0,0.029469256052332738,P0045
c5_linkguard,hybrid_tfidf,P0004,T2,5,0,0,0.03619958950222564,P0033
c5_linkguard,hybrid_tfidf,P0006,T1,8,0,0,0.02752340599174395,P0057
c5_linkguard,hybrid_tfidf,P0007,T2,6,0,0,0.042835086119649146,P0039
c5_linkguard,hybrid_tfidf,P0008,T3,1,1,1,0.05069676388003579,P0008
c5_linkguard,hybrid_tfidf,P0009,T1,2,0,1,0.051898184074842584,P0045
c5_linkguard,hybrid_tfidf,P0011,T3,1,1,1,0.09273444375549633,P0011
c5_linkguard,hybrid_tfidf,P0012,T1,7,0,0,0.033997350268844324,P0103
c5_linkguard,hybrid_tfidf,P0013,T2,4,0,0,0.04048397313285346,P0028
c5_linkguard,hybrid_tfidf,P0014,T3,6,0,0,0.0383139019805919,P0023
c5_linkguard,hybrid_tfidf,P0016,T2,9,0,0,0.0197437669685094,P0072
c5_linkguard,hybrid_tfidf,P0017,T3,5,0,0,0.03269849851721974,P0040
c5_linkguard,hybrid_tfidf,P0018,T1,2,0,1,0.047352909661862216,P0057
c5_linkguard,hybrid_tfidf,P0019,T2,8,0,0,0.031107703087563436,P0043
c5_linkguard,hybrid_tfidf,P0021,T1,9,0,0,0.0215224761375906,P0051
c5_linkguard,hybrid_tfidf,P0022,T2,3,0,1,0.04059365886364167,P0046
c5_linkguard,hybrid_tfidf,P0023,T3,2,0,1,0.04838996555042894,P0030
c5_linkguard,hybrid_tfidf,P0024,T1,10,0,0,0.02850675951468779,P0011
c5_linkguard,hybrid_tfidf,P0026,T3,3,0,1,0.035721613980429466,P0057
c5_linkguard,hybrid_tfidf,P0027,T1,7,0,0,0.032596110196392684,P0057
c5_linkguard,hybrid_tfidf,P0028,T2,4,0,0,0.049375573660088184,P0057
c5_linkguard,hybrid_tfidf,P0029,T3,6,0,0,0.039641620437744475,P0040
c5_linkguard,hybrid_tfidf,P0031,T2,10,0,0,0.01940585436593799,P0047
c5_linkguard,hybrid_tfidf,P0032,T3,3,0,1,0.050392285384356715,P0007
c5_linkguard,hybrid_tfidf,P0033,T1,5,0,0,0.03448154188379093,P0018
c5_linkguard,hybrid_tfidf,P0034,T2,9,0,0,0.02360177084275834,P0030
c5_linkguard,hybrid_tfidf,P0036,T1,9,0,0,0.025170532994219546,P0018
c5_linkguard,hybrid_tfidf,P0037,T2,2,0,1,0.044251350890676264,P0047
c5_linkguard,hybrid_tfidf,P0038,T3,6,0,0,0.035904487013008024,P0015
c5_linkguard,hybrid_tfidf,P0039,T1,6,0,0,0.03432033456638679,P0057
c5_linkguard,hybrid_tfidf,P0041,T3,1,1,1,0.06989347816667592,P0041
c5_linkguard,hybrid_tfidf,P0042,T1,9,0,0,0.028148001195940107,P0040
c5_linkguard,hybrid_tfidf,P0043,T2,3,0,1,0.04886307423395957,P0050
c5_linkguard,hybrid_tfidf,P0044,T3,3,0,1,0.04605373437399243,P0000
c5_linkguard,hybrid_tfidf,P0046,T2,5,0,0,0.051360157241253104,P0045
c5_linkguard,hybrid_tfidf,P0047,T3,5,0,0,0.036626500854186846,P0011
c5_linkguard,hybrid_tfidf,P0048,T1,9,0,0,0.024094674773164543,P0059
c5_linkguard,hybrid_tfidf,P0049,T2,8,0,0,0.02858726402028052,P0046
c5_linkguard,hybrid_tfidf,P0051,T1,6,0,0,0.035595258954520856,P0007
c5_linkguard,hybrid_tfidf,P0052,T2,7,0,0,0.038290129527969334,P0030
c5_linkguard,hybrid_tfidf,P0053,T3,10,0,0,0.024736387927417232,P0005
c5_linkguard,hybrid_tfidf,P0054,T1,9,0,0,0.03212460659362047,P0030
c5_linkguard,hybrid_tfidf,P0056,T3,3,0,1,0.050742235747595954,P0087
c5_linkguard,hybrid_tfidf,P0057,T1,3,0,1,0.04008090795359542,P0018
c5_linkguard,hybrid_tfidf,P0058,T2,9,0,0,0.02693269994162667,P0017
c5_linkguard,hybrid_tfidf,P0059,T3,5,0,0,0.03856368032125218,P0011
c5_linkguard,hybrid_tfidf,P0061,T2,2,0,1,0.05324059201017817,P0072
c5_linkguard,hybrid_tfidf,P0062,T3,6,0,0,0.033304482703965535,P0009
c5_linkguard,hybrid_tfidf,P0063,T1,4,0,0,0.0399932992283565,P0011
c5_linkguard,hybrid_tfidf,P0064,T2,8,0,0,0.03176566924380277,P0035
c5_linkguard,hybrid_tfidf,P0066,T1,8,0,0,0.029151980722976676,P0028
c5_linkguard,hybrid_tfidf,P0067,T2,10,0,0,0.02320132654766717,P0000
c5_linkguard,hybrid_tfidf,P0068,T3,9,0,0,0.031008519994630054,P0000
c5_linkguard,hybrid_tfidf,P0069,T1,10,0,0,0.023005668743544865,P0052
c5_linkguard,hybrid_tfidf,P0071,T3,7,0,0,0.029713401070549338,P0105
c5_linkguard,hybrid_tfidf,P0072,T1,6,0,0,0.028888079691974565,P0040
c5_linkguard,hybrid_tfidf,P0073,T2,5,0,0,0.0337055891298488,P0061
c5_linkguard,hybrid_tfidf,P0074,T3,7,0,0,0.0344107395453645,P0046
c5_linkguard,hybrid_tfidf,P0076,T2,7,0,0,0.032276401524977016,P0045
c5_linkguard,hybrid_tfidf,P0077,T3,9,0,0,0.024323191825160868,P0061
c5_linkguard,hybrid_tfidf,P0078,T1,10,0,0,0.016274941398098885,P0023
c5_linkguard,hybrid_tfidf,P0079,T2,7,0,0,0.03821593418982833,P0089
c5_linkguard,hybrid_tfidf,P0081,T1,7,0,0,0.02826092354973301,P0011
c5_linkguard,hybrid_tfidf,P0082,T2,5,0,0,0.03565106524294424,P0045
c5_linkguard,hybrid_tfidf,P0083,T3,6,0,0,0.04314919266734123,P0096
c5_linkguard,hybrid_tfidf,P0084,T1,8,0,0,0.030921518167739883,P0057
c5_linkguard,hybrid_tfidf,P0086,T3,10,0,0,0.0325622173757171,P0044
c5_linkguard,hybrid_tfidf,P0087,T1,7,0,0,0.03455141197242785,P0106
c5_linkguard,hybrid_tfidf,P0088,T2,9,0,0,0.0223226745109454,P0030
c5_linkguard,hybrid_tfidf,P0089,T3,5,0,0,0.042179493287617775,P0011
c5_linkguard,hybrid_tfidf,P0091,T2,4,0,0,0.050357421189017024,P0101
c5_linkguard,hybrid_tfidf,P0092,T3,5,0,0,0.05033707397672981,P0057
c5_linkguard,hybrid_tfidf,P0093,T1,7,0,0,0.03415355239041319,P0043
c5_linkguard,hybrid_tfidf,P0094,T2,9,0,0,0.028819844505311932,P0011
c5_linkguard,hybrid_tfidf,P0096,T1,6,0,0,0.03333212174998703,P0046
c5_linkguard,hybrid_tfidf,P0097,T2,3,0,1,0.043776776099310785,P0045
c5_linkguard,hybrid_tfidf,P0098,T3,5,0,0,0.039973476443560814,P0000
